Date,Open,High,Low,Close,Adj Close,Volume
2019-04-05,1214.989990,1216.219971,1205.030029,1207.150024,1207.150024,907200
2019-04-08,1207.890015,1208.689941,1199.859985,1203.839966,1203.839966,860200
2019-04-09,1196.000000,1202.290039,1193.079956,1197.250000,1197.250000,876400
2019-04-10,1200.680054,1203.785034,1196.435059,1202.160034,1202.160034,724600
2019-04-11,1203.959961,1207.959961,1200.130005,1204.619995,1204.619995,710200
2019-04-12,1210.000000,1218.349976,1208.109985,1217.869995,1217.869995,933400
2019-04-15,1218.000000,1224.199951,1209.109985,1221.099976,1221.099976,1187400
2019-04-16,1225.000000,1230.819946,1220.119995,1227.130005,1227.130005,856300
2019-04-17,1233.000000,1240.560059,1227.819946,1236.339966,1236.339966,1221900
2019-04-18,1239.180054,1242.000000,1234.609985,1236.369995,1236.369995,1331800
2019-04-22,1235.989990,1249.089966,1228.310059,1248.839966,1248.839966,807300
2019-04-23,1250.689941,1269.000000,1246.380005,1264.550049,1264.550049,1319900
2019-04-24,1264.119995,1268.010010,1255.000000,1256.000000,1256.000000,1018800
2019-04-25,1264.770020,1267.407959,1252.030029,1263.449951,1263.449951,1107300
2019-04-26,1269.000000,1273.069946,1260.319946,1272.180054,1272.180054,1241400
2019-04-29,1274.000000,1289.270020,1266.295044,1287.579956,1287.579956,2499400
2019-04-30,1185.000000,1192.810059,1175.000000,1188.479980,1188.479980,6207000
2019-05-01,1188.050049,1188.050049,1167.180054,1168.079956,1168.079956,2639200
2019-05-02,1167.760010,1174.189941,1155.001953,1162.609985,1162.609985,1944800
2019-05-03,1173.650024,1186.800049,1169.000000,1185.400024,1185.400024,1980700
2019-05-06,1166.260010,1190.849976,1166.260010,1189.390015,1189.390015,1563900
2019-05-07,1180.469971,1190.439941,1161.040039,1174.099976,1174.099976,1551400
2019-05-08,1172.010010,1180.423950,1165.739990,1166.270020,1166.270020,1309300
2019-05-09,1159.030029,1169.660034,1150.849976,1162.380005,1162.380005,1185700
2019-05-10,1163.589966,1172.599976,1142.500000,1164.270020,1164.270020,1314500
2019-05-13,1141.959961,1147.939941,1122.109985,1132.030029,1132.030029,1860600
2019-05-14,1137.209961,1140.420044,1119.550049,1120.439941,1120.439941,1836600
2019-05-15,1117.869995,1171.329956,1116.666016,1164.209961,1164.209961,2289300
2019-05-16,1164.510010,1188.160034,1162.839966,1178.979980,1178.979980,1531400
2019-05-17,1168.469971,1180.150024,1160.010010,1162.300049,1162.300049,1208600
2019-05-20,1144.500000,1146.796997,1131.442993,1138.849976,1138.849976,1353300
2019-05-21,1148.489990,1152.708008,1137.939941,1149.630005,1149.630005,1159800
2019-05-22,1146.750000,1158.520020,1145.890015,1151.420044,1151.420044,914500
2019-05-23,1140.500000,1145.973022,1129.223999,1140.770020,1140.770020,1198900
2019-05-24,1147.359985,1149.765015,1131.660034,1133.469971,1133.469971,1112000
2019-05-28,1134.000000,1151.587036,1133.119995,1134.150024,1134.150024,1365000
2019-05-29,1127.520020,1129.099976,1108.219971,1116.459961,1116.459961,1538200
2019-05-30,1115.540039,1123.130005,1112.119995,1117.949951,1117.949951,951900
2019-05-31,1101.290039,1109.599976,1100.180054,1103.630005,1103.630005,1507800
2019-06-03,1065.500000,1065.500000,1025.000000,1036.229980,1036.229980,5130600
2019-06-04,1042.900024,1056.050049,1033.689941,1053.050049,1053.050049,2833500
2019-06-05,1051.540039,1053.550049,1030.489990,1042.219971,1042.219971,2168400
2019-06-06,1044.989990,1047.489990,1033.699951,1044.339966,1044.339966,1703200
2019-06-07,1050.630005,1070.920044,1048.400024,1066.040039,1066.040039,1802400
2019-06-10,1072.979980,1092.660034,1072.322021,1080.380005,1080.380005,1464200
2019-06-11,1093.979980,1101.989990,1077.603027,1078.719971,1078.719971,1436700
2019-06-12,1078.000000,1080.930054,1067.540039,1077.030029,1077.030029,1061000
2019-06-13,1083.640015,1094.170044,1080.150024,1088.770020,1088.770020,1057700
2019-06-14,1086.420044,1092.689941,1080.171997,1085.349976,1085.349976,1111500
2019-06-17,1086.280029,1099.180054,1086.280029,1092.500000,1092.500000,941600
2019-06-18,1109.689941,1116.390015,1098.989990,1103.599976,1103.599976,1386700
2019-06-19,1105.599976,1107.000000,1093.479980,1102.329956,1102.329956,1338800
2019-06-20,1119.989990,1120.119995,1104.739990,1111.420044,1111.420044,1262000
2019-06-21,1109.239990,1124.109985,1108.079956,1121.880005,1121.880005,1947600
2019-06-24,1119.609985,1122.000000,1111.010010,1115.520020,1115.520020,1395600
2019-06-25,1112.660034,1114.349976,1083.800049,1086.349976,1086.349976,1546900
2019-06-26,1086.500000,1092.969971,1072.239990,1079.800049,1079.800049,1810900
2019-06-27,1084.000000,1087.099976,1075.290039,1076.010010,1076.010010,1004300
2019-06-28,1076.390015,1081.000000,1073.369995,1080.910034,1080.910034,1693200
2019-07-01,1098.000000,1107.579956,1093.703003,1097.949951,1097.949951,1436300
2019-07-02,1102.239990,1111.770020,1098.170044,1111.250000,1111.250000,991600
2019-07-03,1117.410034,1126.760010,1113.859985,1121.579956,1121.579956,767000
2019-07-05,1117.800049,1132.880005,1116.140015,1131.589966,1131.589966,1264300
2019-07-08,1125.170044,1125.979980,1111.209961,1116.349976,1116.349976,1236400
2019-07-09,1111.800049,1128.025024,1107.170044,1124.829956,1124.829956,1330400
2019-07-10,1131.219971,1142.050049,1130.969971,1140.479980,1140.479980,1209500
2019-07-11,1143.250000,1153.069946,1139.579956,1144.209961,1144.209961,1195500
2019-07-12,1143.989990,1147.339966,1138.780029,1144.900024,1144.900024,864000
2019-07-15,1146.859985,1150.819946,1139.400024,1150.339966,1150.339966,903800
2019-07-16,1146.000000,1158.579956,1145.000000,1153.579956,1153.579956,1238800
2019-07-17,1150.969971,1158.359985,1145.770020,1146.349976,1146.349976,1170000
2019-07-18,1141.739990,1147.604980,1132.729980,1146.329956,1146.329956,1291300
2019-07-19,1148.189941,1151.140015,1129.619995,1130.099976,1130.099976,1647200
2019-07-22,1133.449951,1139.250000,1124.239990,1138.069946,1138.069946,1301500
2019-07-23,1144.000000,1146.900024,1131.800049,1146.209961,1146.209961,1093700
2019-07-24,1131.900024,1144.000000,1126.989990,1137.810059,1137.810059,1589800
2019-07-25,1137.819946,1141.699951,1120.920044,1132.119995,1132.119995,2209800
2019-07-26,1224.040039,1265.550049,1224.000000,1250.410034,1250.410034,4805800
2019-07-29,1241.050049,1247.369995,1228.229980,1239.410034,1239.410034,2223700
2019-07-30,1225.410034,1234.869995,1223.300049,1225.140015,1225.140015,1453300
2019-07-31,1223.000000,1234.000000,1207.764038,1216.680054,1216.680054,1725500
2019-08-01,1214.030029,1234.109985,1205.719971,1209.010010,1209.010010,1698500
2019-08-02,1200.739990,1206.900024,1188.939941,1193.989990,1193.989990,1645100
2019-08-05,1170.040039,1175.239990,1140.140015,1152.319946,1152.319946,2597500
2019-08-06,1163.310059,1179.959961,1160.000000,1169.949951,1169.949951,1708400
